epoch,stage,optimizer,lr,momentum,weight_decay,rho,train_loss,train_acc,test_loss,test_acc,best_test_acc,epoch_time
1,stage1,adamw,0.01,,0.0005,,1.7327408108901978,0.35996,1.5022910804748535,0.434,0.434,35.874204874038696
2,stage1,adamw,0.01,,0.0005,,1.2026209370422363,0.55934,1.2080671955108642,0.565,0.565,35.56304311752319
3,stage1,adamw,0.01,,0.0005,,0.8731347413825988,0.6913,0.9897958263397216,0.6475,0.6475,35.475441217422485
4,stage1,adamw,0.01,,0.0005,,0.6855197945976257,0.7603,0.6983931928634644,0.7562,0.7562,35.53335475921631
5,stage1,adamw,0.01,,0.0005,,0.5405491718482971,0.81326,0.6078043921470642,0.7931,0.7931,35.59561777114868
6,stage1,adamw,0.01,,0.0005,,0.4487031345939636,0.84808,0.581464246082306,0.8075,0.8075,35.526780128479004
7,stage1,adamw,0.01,,0.0005,,0.38127179317474363,0.87302,0.5068445977210998,0.828,0.828,35.62139940261841
8,stage1,adamw,0.01,,0.0005,,0.3307883227348328,0.88988,0.42897056431770325,0.8543,0.8543,35.681442737579346
9,stage1,adamw,0.01,,0.0005,,0.28839445683956144,0.90512,0.4284394134521484,0.8541,0.8543,35.66264247894287
10,stage1,adamw,0.01,,0.0005,,0.26077400253295896,0.91568,0.4264062421798706,0.8562,0.8562,35.558356046676636
11,stage1,adamw,0.01,,0.0005,,0.23291748265743256,0.92548,0.4043506954193115,0.8639,0.8639,35.608291149139404
12,stage1,adamw,0.01,,0.0005,,0.20940111011981963,0.93372,0.37841324458122255,0.8722,0.8722,35.56891107559204
13,stage1,adamw,0.01,,0.0005,,0.18739011076927184,0.94052,0.3679248948574066,0.8799,0.8799,35.53455829620361
14,stage1,adamw,0.01,,0.0005,,0.16745988272428514,0.94912,0.35055444304943084,0.8842,0.8842,35.719423055648804
15,stage1,adamw,0.01,,0.0005,,0.148648314409256,0.95456,0.36872182421684263,0.8855,0.8855,35.65642523765564
16,stage1,adamw,0.01,,0.0005,,0.13816485333442688,0.95844,0.36656861588954925,0.8847,0.8855,35.63258194923401
17,stage1,adamw,0.01,,0.0005,,0.11928287492513656,0.9656,0.36998279671669004,0.8847,0.8855,35.57721257209778
18,stage1,adamw,0.01,,0.0005,,0.11447626782417297,0.96652,0.35068533239364624,0.892,0.892,35.61515140533447
19,stage1,adamw,0.01,,0.0005,,0.0982331555700302,0.97244,0.37579089550971984,0.8866,0.892,35.538376331329346
20,stage1,adamw,0.01,,0.0005,,0.08783432453393936,0.97538,0.3876604855775833,0.8904,0.892,35.553253412246704
21,stage1,adamw,0.01,,0.0005,,0.08527662773013114,0.97672,0.31988450450897216,0.9038,0.9038,35.69285726547241
22,stage1,adamw,0.01,,0.0005,,0.07723447547912597,0.97962,0.3633548965930939,0.8945,0.9038,35.671910524368286
23,stage1,adamw,0.01,,0.0005,,0.0667465046429634,0.98276,0.3951376160621643,0.8929,0.9038,35.619404315948486
24,stage1,adamw,0.01,,0.0005,,0.06006163068532944,0.985,0.36965769205093385,0.9005,0.9038,35.61483359336853
25,stage1,adamw,0.01,,0.0005,,0.05672945416688919,0.98634,0.3651614658355713,0.9002,0.9038,35.62072277069092
26,stage1,adamw,0.01,,0.0005,,0.052964760378599166,0.98706,0.3424846711158752,0.9062,0.9062,35.55102777481079
27,stage1,adamw,0.01,,0.0005,,0.04728018649816513,0.98906,0.3411181456565857,0.9052,0.9062,35.62066674232483
28,stage1,adamw,0.01,,0.0005,,0.04342100390791893,0.99004,0.3368012000083923,0.9119,0.9119,35.67287278175354
29,stage1,adamw,0.01,,0.0005,,0.04070957277774811,0.99092,0.35093224239349363,0.911,0.9119,35.68542456626892
30,stage1,adamw,0.01,,0.0005,,0.037357203001379964,0.99184,0.3754087118148804,0.9062,0.9119,35.573715925216675
31,stage1,adamw,0.01,,0.0005,,0.03638832995414734,0.99264,0.35524833892583846,0.909,0.9119,35.60696721076965
32,stage1,adamw,0.01,,0.0005,,0.034006060696840285,0.99304,0.3573012023925781,0.9072,0.9119,35.59570121765137
33,stage1,adamw,0.01,,0.0005,,0.029970015146136283,0.99408,0.3833941236495972,0.9054,0.9119,35.54194092750549
34,stage1,adamw,0.01,,0.0005,,0.02988920991063118,0.9942,0.38913179340362547,0.9052,0.9119,35.656763315200806
35,stage1,adamw,0.01,,0.0005,,0.02902399080455303,0.99442,0.3662053669929504,0.9143,0.9143,35.673744678497314
36,stage1,adamw,0.01,,0.0005,,0.026537015535831453,0.99496,0.38928893003463744,0.9056,0.9143,35.655815839767456
37,stage1,adamw,0.01,,0.0005,,0.02563752024054527,0.99528,0.3580741255760193,0.9097,0.9143,35.58289408683777
38,stage1,adamw,0.01,,0.0005,,0.023602650923132896,0.99562,0.3740702751159668,0.9101,0.9143,35.60303068161011
39,stage1,adamw,0.01,,0.0005,,0.02235470488220453,0.99582,0.38907655277252196,0.9097,0.9143,35.549798250198364
40,stage1,adamw,0.01,,0.0005,,0.018944944401681423,0.99722,0.4073407279968262,0.9103,0.9143,35.53156924247742
41,stage1,adamw,0.01,,0.0005,,0.01920851383060217,0.99698,0.40640213809013365,0.9111,0.9143,35.71369171142578
42,stage1,adamw,0.01,,0.0005,,0.017858091554939746,0.99736,0.46095622177124024,0.9027,0.9143,35.675586223602295
43,stage1,adamw,0.01,,0.0005,,0.015963305118978022,0.9976,0.4856068037033081,0.8967,0.9143,35.623334884643555
44,stage1,adamw,0.01,,0.0005,,0.018266094284057618,0.9969,0.3978296075820923,0.9121,0.9143,35.602490186691284
45,stage1,adamw,0.01,,0.0005,,0.016550183899998665,0.99738,0.3804799789428711,0.9138,0.9143,35.61336159706116
46,stage1,adamw,0.01,,0.0005,,0.015795514234006405,0.99742,0.38650156812667846,0.9172,0.9172,35.531723976135254
47,stage1,adamw,0.01,,0.0005,,0.014645183303356171,0.99802,0.4036330348968506,0.9145,0.9172,35.58647704124451
48,stage1,adamw,0.01,,0.0005,,0.012829165933728218,0.99816,0.4236842845916748,0.9119,0.9172,35.69687342643738
49,stage1,adamw,0.01,,0.0005,,0.014486270652413369,0.99776,0.4055892108917236,0.9145,0.9172,35.6582818031311
50,stage1,adamw,0.01,,0.0005,,0.014528784075081349,0.99814,0.42533109579086303,0.9119,0.9172,35.607595443725586
51,stage1,adamw,0.01,,0.0005,,0.011559256848692894,0.99846,0.4242243549346924,0.9125,0.9172,35.606036901474
52,stage1,adamw,0.01,,0.0005,,0.012324139344841242,0.9985,0.42217282648086546,0.9096,0.9172,35.6077663898468
53,stage1,adamw,0.01,,0.0005,,0.010961863216757774,0.99856,0.4351933867454529,0.9153,0.9172,35.54339337348938
54,stage1,adamw,0.01,,0.0005,,0.010694053578451275,0.9986,0.4111035960197449,0.9151,0.9172,35.633334159851074
55,stage1,adamw,0.01,,0.0005,,0.012749368023872375,0.99802,0.4060027803421021,0.9156,0.9172,35.698195457458496
56,stage1,adamw,0.01,,0.0005,,0.010671614776998758,0.99868,0.4430396520614624,0.9114,0.9172,35.67467141151428
57,stage1,adamw,0.01,,0.0005,,0.011441260516345501,0.99838,0.4270665458679199,0.9153,0.9172,35.56031918525696
58,stage1,adamw,0.01,,0.0005,,0.009934783003404736,0.99888,0.3930424953937531,0.9134,0.9172,35.58790373802185
59,stage1,adamw,0.01,,0.0005,,0.009600003152042628,0.99866,0.4456128942012787,0.9086,0.9172,35.586379528045654
60,stage1,adamw,0.01,,0.0005,,0.00963200437657535,0.9986,0.4621853490829468,0.9066,0.9172,35.50180268287659
61,stage1,adamw,0.01,,0.0005,,0.010955723510459066,0.9986,0.4131435299873352,0.9134,0.9172,35.68417048454285
62,stage1,adamw,0.01,,0.0005,,0.009035936389267444,0.99898,0.43439360094070434,0.9143,0.9172,35.64489817619324
63,stage1,adamw,0.01,,0.0005,,0.009064972976744174,0.99912,0.41778279922008515,0.9183,0.9183,35.648656368255615
64,stage1,adamw,0.01,,0.0005,,0.008000141095668078,0.99912,0.40965934047698976,0.9183,0.9183,35.56298899650574
65,stage1,adamw,0.01,,0.0005,,0.008187899234443904,0.99908,0.4442644336700439,0.9121,0.9183,35.59004735946655
66,stage1,adamw,0.01,,0.0005,,0.007553755422420799,0.9992,0.4899016174316406,0.9095,0.9183,35.551846742630005
67,stage1,adamw,0.01,,0.0005,,0.007920969645380974,0.99924,0.4717054260253906,0.9148,0.9183,35.52771997451782
68,stage1,adamw,0.01,,0.0005,,0.008817221428006887,0.99888,0.4635820463180542,0.912,0.9183,35.69871807098389
69,stage1,adamw,0.01,,0.0005,,0.007574725800454617,0.999,0.4196572800636291,0.913,0.9183,35.67177748680115
70,stage1,adamw,0.01,,0.0005,,0.007516446448266506,0.99926,0.4575095297336578,0.9132,0.9183,35.62924766540527
71,stage1,adamw,0.01,,0.0005,,0.006909977834522724,0.99938,0.4316424874305725,0.918,0.9183,35.56455206871033
72,stage1,adamw,0.01,,0.0005,,0.008234167815279216,0.999,0.40636313915252686,0.9178,0.9183,35.604400634765625
73,stage1,adamw,0.01,,0.0005,,0.006142451874166727,0.99936,0.46123691368103026,0.9161,0.9183,35.54125928878784
74,stage1,adamw,0.01,,0.0005,,0.007865495365783572,0.99904,0.4579960961341858,0.9182,0.9183,35.5713586807251
75,stage1,adamw,0.01,,0.0005,,0.007949700374305249,0.99894,0.44244126424789426,0.9179,0.9183,35.67032814025879
76,stage1,adamw,0.01,,0.0005,,0.007018647187203169,0.99918,0.47833630661964416,0.913,0.9183,35.6614203453064
77,stage1,adamw,0.01,,0.0005,,0.006710890334695577,0.99926,0.41845467376708984,0.9177,0.9183,35.586934089660645
78,stage1,adamw,0.01,,0.0005,,0.005572450363896787,0.9996,0.4539330950975418,0.9191,0.9191,35.62471294403076
79,stage1,adamw,0.01,,0.0005,,0.0058837579420208935,0.9994,0.4426805834770203,0.9199,0.9199,35.6032600402832
80,stage1,adamw,0.01,,0.0005,,0.005770616418123245,0.99936,0.49168577122688295,0.9115,0.9199,35.53180480003357
81,stage1,adamw,0.01,,0.0005,,0.007097908487990499,0.99896,0.44745948905944827,0.917,0.9199,35.62698221206665
82,stage1,adamw,0.01,,0.0005,,0.005314082567840815,0.99952,0.44085057554244994,0.9204,0.9204,35.66867136955261
83,stage1,adamw,0.01,,0.0005,,0.00549736087564379,0.9995,0.4876510966300964,0.9118,0.9204,35.589715242385864
84,stage1,adamw,0.01,,0.0005,,0.006106024878248573,0.99936,0.4614188245773315,0.9176,0.9204,35.47002577781677
85,stage1,adamw,0.01,,0.0005,,0.006856764241755009,0.99918,0.45535153493881225,0.9182,0.9204,35.4931526184082
86,stage1,adamw,0.01,,0.0005,,0.005575806671311147,0.99948,0.475215017414093,0.9151,0.9204,35.45953559875488
87,stage1,adamw,0.01,,0.0005,,0.005275540936291218,0.9995,0.43181708393096924,0.9215,0.9215,35.426963806152344
88,stage1,adamw,0.01,,0.0005,,0.005807441019564867,0.99934,0.4774217357635498,0.9114,0.9215,35.66132688522339
89,stage1,adamw,0.01,,0.0005,,0.005080193922445178,0.99946,0.48594395332336426,0.9157,0.9215,35.656840085983276
90,stage1,adamw,0.01,,0.0005,,0.005437891117632389,0.99942,0.4947228177070618,0.9116,0.9215,35.65594816207886
91,stage1,adamw,0.01,,0.0005,,0.005025663639008999,0.99964,0.5037796100616455,0.9146,0.9215,35.56815457344055
92,stage1,adamw,0.01,,0.0005,,0.004415730677917599,0.9996,0.5133410320281983,0.9137,0.9215,35.578001976013184
93,stage1,adamw,0.01,,0.0005,,0.005199812648184598,0.99946,0.4709979209899902,0.9204,0.9215,35.54098033905029
94,stage1,adamw,0.01,,0.0005,,0.005358837475404143,0.99936,0.4520054233551025,0.9213,0.9215,35.540080308914185
95,stage1,adamw,0.01,,0.0005,,0.0042187210861220955,0.99968,0.49799190940856936,0.9179,0.9215,35.70590829849243
96,stage1,adamw,0.01,,0.0005,,0.005161334850266576,0.99938,0.49167871780395506,0.9144,0.9215,35.657960414886475
97,stage1,adamw,0.01,,0.0005,,0.004532803644686938,0.99968,0.5304639475822449,0.9129,0.9215,35.61056399345398
98,stage1,adamw,0.01,,0.0005,,0.004586738645583391,0.99956,0.4870001410484314,0.9167,0.9215,35.586817502975464
99,stage1,adamw,0.01,,0.0005,,0.0042475224492698905,0.9996,0.46436284561157226,0.9205,0.9215,35.58793568611145
100,stage1,adamw,0.01,,0.0005,,0.00480091410189867,0.99956,0.4634258813858032,0.923,0.923,35.53536915779114
